"LEVEL"	"TAXA"	"Project_248"	"Project_SSputum-dil-DNase-cDNA"	"Project_SSputum-dil-DNase-RAB"	"Project_SSputum-dil-no-cDNA"	"Project_SSputum-dil-no-RAB"	"Project_SSputum-DNase-cDNA"	"Project_SSputum-DNase-RAB"	"Project_SSputum-no-cDNA"	"Project_SSputum-no-RAB"
"species"	"Lactobacillus delbrueckii"	0	0	0	1	0	1	0	10	0
"species"	"Lactobacillus fermentum"	0	43	60	118	2	120	18	763	0
"species"	"Lactobacillus gasseri"	0	64	94	43	2	147	243	119	0
"species"	"Lactobacillus helveticus"	1	1	0	1	0	2	2	4	0
"species"	"Lactobacillus johnsonii"	0	25	18	2	0	57	68	15	0
"species"	"Lactobacillus kefiranofaciens"	0	0	0	2	0	1	0	4	0
"species"	"Lactobacillus paracasei"	0	3	1	3	1	7	5	9	2
"species"	"Lactobacillus phage KC5a"	0	0	0	2	0	0	0	6	0
"species"	"Lactobacillus phage LF1"	0	0	0	0	0	0	0	1	0
"species"	"Lactobacillus plantarum"	0	0	0	0	0	0	0	1	0
"species"	"Lactobacillus reuteri"	1	32	0	5	0	56	36	14	2
"species"	"Lactobacillus rhamnosus"	0	212	281	731	42	896	926	2052	42
"species"	"Lactobacillus ruminis"	0	0	0	0	0	2	0	0	0
"species"	"Lactobacillus sakei"	0	3	0	0	0	10	1	12	0
"species"	"Lactobacillus salivarius"	0	2	0	2	0	5	8	8	0
"species"	"Lactobacillus sanfranciscensis"	0	0	0	0	0	0	0	1	0
"species"	"Lactococcus lactis"	0	10	0	0	0	4	4	0	1
"species"	"Laribacter hongkongensis"	0	0	0	0	0	1	0	0	0
"species"	"Legionella longbeachae"	0	1	0	0	0	5	15	0	0
"species"	"Legionella pneumophila"	0	2	0	0	0	5	4	0	0
"species"	"Leifsonia xyli"	0	1	0	0	0	0	0	0	0
"species"	"Leptothrix cholodnii"	0	0	11	0	0	0	0	0	0
"species"	"Leptotrichia buccalis"	1	9	5	0	0	20	19	0	0
"species"	"Leuconostoc carnosum"	0	3	0	0	0	0	0	0	0
"species"	"Leuconostoc citreum"	0	2	0	0	0	1	0	0	0
"species"	"Leuconostoc gelidum"	0	28	0	0	0	5	0	0	0
"species"	"Leuconostoc mesenteroides"	0	1	0	0	0	0	0	0	0
"species"	"Listeria innocua"	0	0	0	0	0	0	0	0	1
"species"	"Macrococcus caseolyticus"	0	1	0	0	0	3	9	1	0
"species"	"Mageeibacillus indolicus"	3	0	0	0	0	2	0	2	0
"species"	"Mannheimia haemolytica"	0	132	300	3	0	264	852	6	0
"species"	"Megasphaera elsdenii"	0	1	0	0	0	1	0	0	0
"species"	"Melissococcus plutonius"	0	0	0	0	0	0	0	1	0
"species"	"Methylibium petroleiphilum"	0	2	92	0	0	10	0	2	0
"species"	"Methylobacterium extorquens"	0	109	0	1	0	28	0	0	0
"species"	"Methylobacterium populi"	0	7	0	0	0	2	0	0	0
"species"	"Methylobacterium radiotolerans"	0	2	0	0	0	2	0	0	0
"species"	"Methylophaga frappieri"	0	0	0	0	0	0	0	3	0
"species"	"Methylotenera mobilis"	0	0	0	0	0	2	0	0	0
"species"	"Methylotenera versatilis"	0	1	2	0	0	0	0	0	0
"species"	"Micrococcus luteus"	0	4	0	0	0	31	0	1	0
"species"	"Middle East respiratory syndrome coronavirus"	0	2	0	0	0	2	0	0	0
"species"	"Mobiluncus curtisii"	0	0	0	0	0	5	0	3	0
"species"	"Monkeypox virus"	0	3	0	0	0	0	0	3	0
"species"	"Moraxella catarrhalis"	0	44675	18426	2376	132	101082	18851	6100	135
"species"	"Mycobacterium abscessus"	0	0	0	1	0	1	0	5	0
"species"	"Mycobacterium indicus pranii"	0	0	0	1	0	0	0	1	0
"species"	"Mycobacterium intracellulare"	0	0	0	0	0	1	0	3	0
"species"	"Mycobacterium sp. MOTT36Y"	0	1	0	0	0	0	0	0	0
"species"	"Mycobacterium yongonense"	0	0	0	0	0	0	0	1	0
"species"	"Mycoplasma arthritidis"	0	90	116	0	0	254	412	4	1
"species"	"Mycoplasma hominis"	0	45	62	0	0	106	261	3	1
"species"	"Neisseria gonorrhoeae"	0	21	20	6	0	69	23	204	1
"species"	"Neisseria lactamica"	0	251	168	23	2	642	353	358	0
"species"	"Neisseria meningitidis"	1	2293	2143	112	4	5869	2745	1288	8
"species"	"Nitrosomonas europaea"	0	0	0	0	0	0	0	1	0
"species"	"Nocardia farcinica"	0	0	0	0	0	1	0	0	0
"species"	"Novosphingobium aromaticivorans"	0	0	0	0	0	2	0	0	0
"species"	"Oceanobacillus iheyensis"	0	0	0	0	0	0	0	2	0
"species"	"Ochrobactrum anthropi"	1	10	0	0	0	6	4	0	0
"species"	"Odoribacter splanchnicus"	8	0	0	0	0	0	0	2	0
"species"	"Olsenella uli"	0	0	0	0	0	0	0	4	0
"species"	"Ornithobacterium rhinotracheale"	0	1	0	0	0	2	0	0	0
"species"	"Oscillibacter valericigenes"	0	0	0	0	0	2	0	0	0
"species"	"Paenibacillus sp. JDR-2"	0	0	0	0	0	1	0	0	0
"species"	"Pandoraea sp. RB-44"	0	0	0	0	0	0	0	8	0
"species"	"Pantoea ananatis"	0	0	1	0	0	8	2	0	0
"species"	"Pantoea sp. At-9b"	0	0	1	0	0	2	2	0	0
"species"	"Pantoea vagans"	0	2	6	0	0	4	1	2	0
"species"	"Parabacteroides distasonis"	0	0	0	0	0	2	0	0	0
"species"	"Paracoccus denitrificans"	0	0	0	0	0	1	0	0	0
"species"	"Paraglaciecola psychrophila"	0	0	0	0	0	0	1	0	0
"species"	"Parvibaculum lavamentivorans"	0	0	0	1	0	0	0	1	0
"species"	"Pasteurella multocida"	0	133	34	11	1	326	141	43	1
"species"	"Pectobacterium atrosepticum"	0	0	1	0	0	1	1	0	0
"species"	"Pectobacterium carotovorum"	0	40	2	2	0	71	12	0	0
"species"	"Pectobacterium sp. SCC3193"	0	5	0	0	0	18	13	0	0
"species"	"Pectobacterium wasabiae"	0	12	1	0	0	36	20	2	0
"species"	"Pediococcus claussenii"	0	0	1	0	0	2	0	2	0
"species"	"Pediococcus pentosaceus"	0	0	2	0	0	0	0	0	0
"species"	"Pepper mild mottle virus"	0	0	0	0	0	1	0	0	0
"species"	"Peptoclostridium difficile"	0	2	0	3	1	4	0	5	0
"species"	"Photobacterium profundum"	0	0	0	0	0	2	0	0	0
"species"	"Photorhabdus luminescens"	0	1	2	0	0	0	0	0	0
"species"	"Plautia stali symbiont"	0	0	0	0	0	1	0	1	0
"species"	"Porphyromonas asaccharolytica"	4	26	0	0	0	32	14	0	0
"species"	"Porphyromonas gingivalis"	13	20	18	8	0	69	37	26	0
"species"	"Prevotella dentalis"	28	4	0	1	0	10	0	28	0
"species"	"Prevotella denticola"	186	47	77	23	3	141	86	133	0
"species"	"Prevotella intermedia"	282	13	0	9	3	37	18	37	0
"species"	"Prevotella melaninogenica"	194	526	542	219	11	1390	758	712	14
"species"	"Prevotella ruminicola"	0	0	0	0	0	2	0	0	0
"species"	"Prevotella sp. oral taxon 299"	159	31	13	10	0	88	82	46	1
"species"	"Propionibacterium acnes"	93	543	0	1	0	120	119	4	0
"species"	"Propionibacterium freudenreichii"	0	1	0	0	0	1	0	1	0
"species"	"Propionibacterium phage P100_1"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage P105"	0	0	0	0	0	1	0	0	0
"species"	"Propionibacterium phage PA6"	2	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage PHL067"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage PHL111M01"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage PHL113M01"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage PHL150"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium phage PHL308"	0	2	0	0	0	0	0	0	0
"species"	"Propionibacterium phage Solid"	1	0	0	0	0	0	0	0	0
"species"	"Propionibacterium propionicum"	0	2	0	1	0	5	0	11	0
"species"	"Proteus mirabilis"	0	65	21	189	2	177	189	415	10
"species"	"Providencia stuartii"	0	23	2	22	0	81	177	90	1
"species"	"Pseudoalteromonas haloplanktis"	0	0	0	0	0	3	0	0	0
"species"	"Pseudomonas aeruginosa"	4	1072	419	3572	8	2757	963	34270	13
"species"	"Pseudomonas brassicacearum"	0	10	3	0	0	976	12	17	0
"species"	"Pseudomonas denitrificans"	0	7	1	0	0	35	7	11	0
"species"	"Pseudomonas entomophila"	0	0	0	1	0	372	0	6	0
"species"	"Pseudomonas fluorescens"	6	192	105	136	1	4233	94	2266	0
"species"	"Pseudomonas fulva"	0	2	0	0	0	41	1	0	0
"species"	"Pseudomonas mendocina"	1	52	4	0	0	58	4	4	0
"species"	"Pseudomonas monteilii"	0	1	1	2	0	103	0	3	0
"species"	"Pseudomonas phage B3"	0	0	0	3	0	0	0	7	0
"species"	"Pseudomonas phage D3"	0	1	0	0	0	0	0	9	0
"species"	"Pseudomonas phage D3112"	0	0	0	1	0	0	0	4	0
"species"	"Pseudomonas phage DMS3"	0	0	0	1	0	0	0	12	0
"species"	"Pseudomonas phage F10"	0	0	0	0	0	0	0	4	0
"species"	"Pseudomonas phage H70"	0	0	0	1	0	0	0	2	0
"species"	"Pseudomonas phage JBD24"	0	0	0	1	0	0	0	4	0
"species"	"Pseudomonas phage JBD30"	0	1	0	0	0	0	0	1	0
"species"	"Pseudomonas phage JBD5"	0	0	0	0	0	0	0	1	0
"species"	"Pseudomonas phage JD024"	0	0	0	0	0	0	0	4	0
"species"	"Pseudomonas phage LPB1"	0	0	0	0	0	0	0	5	0
"species"	"Pseudomonas phage MP22"	0	0	0	0	0	0	0	1	0
"species"	"Pseudomonas phage MP29"	0	0	0	0	0	0	0	1	0
"species"	"Pseudomonas phage MP38"	0	1	0	0	0	0	0	3	0
"species"	"Pseudomonas phage MP48"	0	0	0	0	0	0	0	1	0
"species"	"Pseudomonas phage PAJU2"	0	0	0	0	0	0	0	4	0
"species"	"Pseudomonas phage Pf1"	0	0	0	0	0	0	0	2	0
"species"	"Pseudomonas phage phi297"	0	0	0	1	0	0	0	27	0
"species"	"Pseudomonas phage phiCTX"	0	0	0	2	0	0	0	4	0
"species"	"Pseudomonas phage phiKZ"	0	0	31	4	0	1	0	9	0
"species"	"Pseudomonas phage PMG1"	0	0	0	0	0	0	0	5	0
"species"	"Pseudomonas phage vB_PaeP_Tr60_Ab31"	0	0	0	0	1	0	0	1	0
"species"	"Pseudomonas phage vB_PaeS_PAO1_Ab30"	0	0	0	0	0	0	0	1	0
"species"	"Pseudomonas poae"	0	37	24	6	0	1643	24	119	0
"species"	"Pseudomonas protegens"	0	15	14	1	0	842	41	30	0
"species"	"Pseudomonas putida"	2	30	20	8	0	543	5	86	0
"species"	"Pseudomonas resinovorans"	0	3	1	2	0	31	4	6	0
"species"	"Pseudomonas savastanoi"	0	3	11	0	0	132	5	1	0
"species"	"Pseudomonas sp. TKP"	5	239	31	17	1	3130	9	326	0
"species"	"Pseudomonas sp. UW4"	0	25	21	1	0	2059	34	25	0
"species"	"Pseudomonas sp. VLB120"	0	5	0	2	0	66	0	9	0
"species"	"Pseudomonas stutzeri"	2	25	1	1	0	131	5	22	0
"species"	"Pseudomonas syringae"	0	3	12	0	0	118	5	6	0
"species"	"Pseudomonas syringae group genomosp. 3"	0	4	1	0	0	121	0	2	0
"species"	"Pseudoxanthomonas spadix"	0	0	0	0	0	1	0	0	0
"species"	"Pseudoxanthomonas suwonensis"	0	0	1	0	0	5	5	0	0
"species"	"Psychrobacter arcticus"	0	1	0	0	0	7	0	1	0
"species"	"Psychrobacter cryohalolentis"	0	2	0	0	0	9	0	1	0
"species"	"Psychrobacter sp. G"	0	1	0	0	0	6	0	0	0
"species"	"Psychrobacter sp. PRwf-1"	0	164	10	0	0	307	9	6	0
"species"	"Pusillimonas sp. T7-7"	0	0	0	0	0	1	0	0	0
"species"	"Rahnella aquatilis"	0	5	1	0	0	27	17	0	0
"species"	"Rahnella sp. Y9602"	0	2	2	0	0	16	16	0	0
"species"	"Ralstonia pickettii"	48	20	0	0	0	7	0	7	0
"species"	"Ralstonia solanacearum"	0	2	0	0	0	2	0	3	0
"species"	"Ramlibacter tataouinensis"	0	1	2	0	0	2	0	0	0
"species"	"Raoultella ornithinolytica"	0	7	2	0	0	27	23	1	0
"species"	"Respiratory syncytial virus"	0	0	0	0	0	2	6	0	0
"species"	"Rhinovirus A"	0	251	955	1	2	667	1524	3	0
"species"	"Rhinovirus B"	0	1	0	0	0	9	2	0	0
"species"	"Rhizobium etli"	0	0	0	0	0	2	0	0	0
"species"	"Rhodococcus erythropolis"	0	3	0	0	0	2	0	0	0
"species"	"Rhodoferax ferrireducens"	0	0	0	0	0	1	0	0	0
"species"	"Riemerella anatipestifer"	0	0	0	0	0	6	0	0	0
"species"	"Rothia dentocariosa"	9	120	95	23	1	244	186	141	2
"species"	"Rothia mucilaginosa"	13	549	755	199	10	1259	1004	2366	6
"species"	"Rubrivivax gelatinosus"	0	0	0	0	0	1	0	0	0
"species"	"Salmonella bongori"	0	7	3	0	0	16	6	0	0
"species"	"Salmonella enterica"	3	96	59	22	1	258	32	137	1
"species"	"Sebaldella termitidis"	0	2	0	0	0	2	4	0	0
"species"	"Selenomonas sputigena"	1	4	0	1	0	15	11	19	0
"species"	"Semliki Forest virus"	0	1	0	0	0	0	0	0	0
"species"	"Serratia liquefaciens"	0	43	83	1	0	145	127	2	1
"species"	"Serratia marcescens"	0	838	512	131	4	1997	1078	1565	5
"species"	"Serratia plymuthica"	0	104	38	2	1	267	91	2	0
"species"	"Serratia proteamaculans"	0	28	13	0	0	76	28	0	0
"species"	"Serratia sp. AS12"	0	26	18	0	0	77	25	3	0
"species"	"Serratia sp. AS13"	0	36	17	0	0	67	37	0	0
"species"	"Shewanella sp. ANA-3"	0	0	0	1	0	0	0	0	0
"species"	"Shigella boydii"	0	14	9	1	0	20	18	17	0
"species"	"Shigella dysenteriae"	0	13	6	0	0	30	20	10	0
"species"	"Shigella flexneri"	0	39	29	9	0	89	31	47	0
"species"	"Shigella sonnei"	0	31	18	7	2	54	35	31	2
"species"	"Shimwellia blattae"	0	11	6	0	0	21	9	0	0
"species"	"Siccibacter turicensis"	0	1	0	1	0	1	3	3	0
"species"	"Sodalis glossinidius"	0	1	0	1	0	1	0	22	0
"species"	"Solibacillus silvestris"	0	1	0	0	0	0	1	0	0
"species"	"Sphingobium chlorophenolicum"	0	1	0	0	0	0	0	0	0
"species"	"Sphingobium japonicum"	0	2	0	0	0	0	0	1	0
"species"	"Sphingobium sp. SYK-6"	0	3	0	0	0	1	0	0	0
"species"	"Sphingomonas sp. MM-1"	0	7	0	0	0	3	0	4	0
"species"	"Sphingomonas wittichii"	0	1	0	0	0	0	0	0	0
"species"	"Spirosoma linguale"	0	1	0	0	0	0	0	0	0
"species"	"Squash mosaic virus"	0	4	0	0	0	18	41	1	0
"species"	"Staphylococcus argenteus"	0	24	21	2	0	43	50	2	0
"species"	"Staphylococcus aureus"	0	1311	1370	690	20	3708	2691	1208	19
"species"	"Staphylococcus carnosus"	0	0	0	0	0	1	2	0	0
"species"	"Staphylococcus epidermidis"	5	215	46	186	7	322	193	285	0
"species"	"Staphylococcus haemolyticus"	0	20	3	4	0	27	21	10	0
"species"	"Staphylococcus lugdunensis"	0	16	15	0	0	47	38	0	0
"species"	"Staphylococcus pasteuri"	0	3	2	0	0	15	9	0	0
"species"	"Staphylococcus phage 13"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage 47"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage 52A"	0	0	0	2	0	0	0	0	0
"species"	"Staphylococcus phage 53"	0	0	0	0	0	1	0	0	0
"species"	"Staphylococcus phage 69"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage 77"	0	0	0	1	0	0	0	0	0
"species"	"Staphylococcus phage 88"	0	0	0	1	0	0	0	0	0
"species"	"Staphylococcus phage 96"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage DW2"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage Ipla35"	0	0	0	1	0	0	0	1	0
"species"	"Staphylococcus phage Ipla7"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage Ipla88"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage P954"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage PH15"	0	0	0	0	1	0	0	0	0
"species"	"Staphylococcus phage phiBU01"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage phiETA"	0	0	0	0	0	0	0	0	2
"species"	"Staphylococcus phage phiETA2"	0	0	0	1	0	0	0	0	0
"species"	"Staphylococcus phage phiMR25"	0	0	0	2	0	0	0	2	0
"species"	"Staphylococcus phage phiN315"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage phiNM"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage phiNM3"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage phiPVL-CN125"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage PT1028"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage SA12"	0	0	0	0	0	0	0	1	0
"species"	"Staphylococcus phage SA13"	0	0	0	0	0	0	0	2	0
"species"	"Staphylococcus phage Sap26"	0	0	0	1	0	0	0	0	0
"species"	"Staphylococcus pseudintermedius"	0	1	1	2	0	4	4	1	0
"species"	"Staphylococcus saprophyticus"	0	2	0	0	0	11	6	0	0
"species"	"Staphylococcus warneri"	0	12	3	0	0	10	10	1	0
"species"	"Stenotrophomonas maltophilia"	0	742	440	510	5	1102	421	6094	7
"species"	"Streptobacillus moniliformis"	2	3	8	0	0	5	0	0	0
"species"	"Streptococcus agalactiae"	0	24	70	455	18	66	137	745	17
"species"	"Streptococcus anginosus"	115	6	18	25	5	12	1	93	2
"species"	"Streptococcus constellatus"	15	8	1	36	2	19	3	77	2
"species"	"Streptococcus dysgalactiae"	0	4	1	3	0	11	7	23	0
"species"	"Streptococcus equi"	0	0	0	1	0	4	1	5	0
"species"	"Streptococcus gallolyticus"	1	5	22	3	0	2	2	3	0
"species"	"Streptococcus gordonii"	5	14	26	34	2	41	41	125	0
"species"	"Streptococcus infantarius"	0	5	22	0	0	7	20	3	0
"species"	"Streptococcus intermedius"	5	5	4	29	0	25	5	69	1
"species"	"Streptococcus lutetiensis"	1	2	7	0	0	3	3	3	0
"species"	"Streptococcus macedonicus"	2	0	0	1	0	1	1	3	0
"species"	"Streptococcus mitis"	52	107	28	95	1	313	128	440	0
"species"	"Streptococcus mutans"	2	11	0	7	0	7	0	6	0
"species"	"Streptococcus oligofermentans"	1	11	5	10	1	18	5	51	2
"species"	"Streptococcus oralis"	62	101	101	71	6	289	207	352	11
"species"	"Streptococcus parasanguinis"	356	170	331	355	12	503	261	1590	18
"species"	"Streptococcus parauberis"	0	1	2	0	0	2	0	0	0
"species"	"Streptococcus pasteurianus"	0	0	8	0	0	0	0	0	0
"species"	"Streptococcus phage DCC1738"	0	0	0	1	0	0	0	0	0
"species"	"Streptococcus phage IC1"	0	0	0	0	0	0	0	3	0
"species"	"Streptococcus phage K13"	0	0	0	0	1	0	0	1	0
"species"	"Streptococcus pneumoniae"	59	214	238	119	7	568	466	550	10
"species"	"Streptococcus pseudopneumoniae"	56	56	3	40	0	86	55	226	2
"species"	"Streptococcus pyogenes"	0	27	22	41	3	94	32	76	2
"species"	"Streptococcus pyogenes phage 315.4"	0	0	0	1	0	0	0	0	0
"species"	"Streptococcus salivarius"	214	184	285	168	6	475	208	367	2
"species"	"Streptococcus sanguinis"	50	39	123	8	2	29	35	63	0
"species"	"Streptococcus sp. I-G2"	4	26	91	27	1	70	55	160	1
"species"	"Streptococcus sp. I-P16"	14	26	73	52	3	93	53	165	0
"species"	"Streptococcus suis"	3	9	22	7	0	39	10	17	1
"species"	"Streptococcus thermophilus"	41	142	308	21	0	400	142	43	0
"species"	"Streptococcus uberis"	0	0	0	0	0	2	0	1	0
"species"	"Tannerella forsythia"	74	91	78	12	0	223	72	34	0
"species"	"Tetragenococcus halophilus"	0	12	0	0	0	8	0	0	0
"species"	"Thauera sp. MZ1T"	0	0	0	0	0	0	0	2	0
"species"	"Thermus scotoductus"	0	1	0	0	0	0	0	0	0
"species"	"Thermus thermophilus"	0	0	0	0	0	2	0	0	0
"species"	"Thioalkalivibrio sulfidiphilus"	0	0	0	0	0	1	0	0	0
"species"	"Thiomonas intermedia"	0	0	0	0	0	0	0	1	0
"species"	"Tistrella mobilis"	0	0	0	2	0	0	0	6	0
"species"	"Tolumonas auensis"	0	0	0	0	0	0	0	2	0
"species"	"Tomato mosaic virus"	0	0	118	0	0	2	93	0	0
"species"	"Torque teno virus"	1	0	0	0	0	0	0	6	0
"species"	"Torque teno virus 16"	0	1	0	0	0	0	0	2	0
"species"	"Treponema denticola"	27	22	165	5	0	63	50	23	0
"species"	"Treponema pallidum"	0	0	0	0	0	3	0	0	0
"species"	"Treponema pedis"	0	0	0	0	0	2	1	2	0
"species"	"Treponema succinifaciens"	0	0	0	0	0	0	0	1	0
"species"	"Tropheryma whipplei"	0	408	0	10	1	1187	218	15	1
"species"	"Ureaplasma parvum"	0	1	0	0	0	0	0	0	0
"species"	"Vaccinia virus"	0	17	40	40	9	12	0	99	4
"species"	"Veillonella parvula"	75	322	173	34	4	823	702	190	0
"species"	"Vibrio alginolyticus"	0	1	0	0	0	2	1	0	0
"species"	"Vibrio antiquarius"	0	0	0	0	0	0	2	0	0
"species"	"Vibrio cholerae"	0	0	0	0	0	1	0	5	0
"species"	"Vibrio sp. EJY3"	0	0	1	0	0	2	1	0	0
"species"	"Vibrio tasmaniensis"	0	0	0	0	0	0	1	0	0
"species"	"Watermelon mosaic virus"	0	22	378	0	0	94	356	0	0
"species"	"Weeksella virosa"	0	0	0	1	0	0	0	0	0
"species"	"Xanthomonas albilineans"	0	5	7	0	0	4	1	0	0
"species"	"Xanthomonas axonopodis"	0	0	1	0	0	0	0	1	0
"species"	"Xanthomonas campestris"	0	4	3	0	0	2	0	2	0
"species"	"Xanthomonas citri"	0	0	5	0	0	0	0	0	0
"species"	"Xanthomonas euvesicatoria"	0	0	2	1	0	5	0	4	0
"species"	"Xanthomonas fuscans"	0	0	4	0	0	1	0	0	0
"species"	"Xanthomonas oryzae"	0	0	3	0	0	0	0	0	0
"species"	"Xenorhabdus bovienii"	0	2	0	0	0	4	9	0	0
"species"	"Xylella fastidiosa"	0	1	0	0	0	4	0	2	0
"species"	"Yersinia enterocolitica"	0	1	1	0	0	12	17	0	0
"species"	"Yersinia pestis"	0	47	40	3	0	109	133	18	0
"species"	"Yersinia pseudotuberculosis"	0	23	17	0	0	51	47	3	0
"strain"	"[Clostridium] saccharolyticum WM1"	0	1	0	0	0	0	0	0	0
"strain"	"Achromobacter xylosoxidans A8"	0	7	27	1	0	7	19	6	0
"strain"	"Achromobacter xylosoxidans NH44784-1996"	0	32	47	131	1	41	104	947	0
"strain"	"Acidaminococcus fermentans DSM 20731"	0	0	0	0	0	1	0	0	0
"strain"	"Acidaminococcus intestini RyC-MR95"	0	0	0	0	2	4	1	2	0
"strain"	"Acidovorax avenae subsp. avenae ATCC 19860"	0	0	0	0	0	1	0	0	0
"strain"	"Acidovorax ebreus TPSY"	0	1	0	0	0	0	0	0	0
"strain"	"Acinetobacter baumannii 1656-2"	0	220	296	261	10	554	410	498	4
"strain"	"Acinetobacter baumannii AB0057"	0	146	302	47	1	426	347	91	1
"strain"	"Acinetobacter baumannii AB307-0294"	0	171	301	20	0	485	385	58	1
"strain"	"Acinetobacter baumannii ACICU"	0	216	280	212	5	602	388	349	5
"strain"	"Acinetobacter baumannii ATCC 17978"	0	190	267	38	0	466	322	86	3
"strain"	"Acinetobacter baumannii AYE"	0	204	293	30	0	494	410	91	0
"strain"	"Acinetobacter baumannii BJAB07104"	0	212	269	234	15	526	322	463	8
"strain"	"Acinetobacter baumannii BJAB0715"	0	131	199	34	0	351	271	76	1
"strain"	"Acinetobacter baumannii BJAB0868"	0	111	203	216	5	275	205	487	4
"strain"	"Acinetobacter baumannii D1279779"	0	1	0	0	0	0	0	0	0
"strain"	"Acinetobacter baumannii MDR-TJ"	0	220	314	245	21	563	416	536	5
"strain"	"Acinetobacter baumannii MDR-ZJ06"	0	214	288	245	7	505	328	427	8
"strain"	"Acinetobacter baumannii TYTH-1"	0	160	244	246	8	455	286	429	9
"strain"	"Acinetobacter baumannii ZW85-1"	0	186	275	32	2	446	403	93	1
"strain"	"Acinetobacter calcoaceticus PHEA-2"	0	178	62	0	0	103	61	7	0
"strain"	"Acinetobacter oleivorans DR1"	0	25	65	1	0	55	116	3	0
"strain"	"Actinobacillus pleuropneumoniae serovar 3 str. JL03"	0	80	78	1	0	221	75	3	0
"strain"	"Actinobacillus pleuropneumoniae serovar 5b str. L20"	0	104	152	0	0	235	176	4	0
"strain"	"Actinobacillus pleuropneumoniae serovar 7 str. AP76"	0	84	154	1	0	249	142	2	0
"strain"	"Actinobacillus succinogenes 130Z"	0	10	4	0	0	21	3	0	0
"strain"	"Actinobacillus suis H91-0380"	0	72	164	5	0	281	281	1	0
"strain"	"Aerococcus urinae ACS-120-V-Col10a"	0	4	17	1	0	6	15	0	0
"strain"	"Aeromonas salmonicida subsp. salmonicida A449"	0	0	0	0	0	0	0	2	0
"strain"	"Aggregatibacter actinomycetemcomitans ANH9381"	0	0	2	0	0	7	7	0	0
"strain"	"Aggregatibacter actinomycetemcomitans D7S-1"	0	4	1	0	0	2	7	0	0
"strain"	"Aggregatibacter aphrophilus NJ8700"	0	77	206	10	0	187	202	43	0
"strain"	"Agrobacterium fabrum str. C58"	0	7	0	0	0	2	0	0	0
"strain"	"Agrobacterium vitis S4"	0	1	0	0	0	0	0	0	0
"strain"	"Alcanivorax dieselolei B5"	0	0	0	0	0	0	0	2	0
"strain"	"Alicycliphilus denitrificans BC"	0	4	0	5	0	2	0	29	0
"strain"	"Alicycliphilus denitrificans K601"	0	0	0	1	0	0	0	5	0
"strain"	"Alistipes shahii WAL 8301"	18	0	0	4	0	0	0	0	0
"strain"	"Amycolicicoccus subflavus DQS3-9A1"	0	1	0	0	0	0	0	0	0
"strain"	"Anaerococcus prevotii DSM 20548"	0	4	0	0	0	18	24	1	0
"strain"	"Arcanobacterium haemolyticum DSM 20595"	2	0	0	0	0	0	0	7	0
"strain"	"Atopobium parvulum DSM 20469"	10	45	112	2	0	81	105	58	0
"strain"	"Azotobacter vinelandii CA"	0	0	0	0	0	5	0	0	0
"strain"	"Azotobacter vinelandii CA6"	0	1	0	0	0	5	1	0	0
"strain"	"Azotobacter vinelandii DJ"	0	1	0	0	0	7	0	0	0
"strain"	"Bacillus anthracis str. A0248"	0	1	0	0	0	0	0	0	0
"strain"	"Bacillus anthracis str. CDC 684"	0	1	0	0	0	0	1	0	0
"strain"	"Bacillus cereus 03BB102"	0	0	1	0	0	0	0	0	0
"strain"	"Bacillus cereus ATCC 10987"	0	0	0	1	0	0	0	0	0
"strain"	"Bacillus cereus ATCC 14579"	0	1	1	0	0	0	0	1	0
"strain"	"Bacillus cereus FRI-35"	0	1	0	0	0	0	2	0	0
"strain"	"Bacillus cereus NC7401"	0	0	0	0	0	1	3	0	0
"strain"	"Bacillus coagulans 2-6"	0	0	0	0	0	2	0	0	0
"strain"	"Bacillus coagulans 36D1"	0	0	0	0	0	1	0	0	0
"strain"	"Bacillus cytotoxicus NVH 391-98"	0	0	0	0	0	1	0	0	0
"strain"	"Bacillus pumilus SAFR-032"	0	0	0	0	0	0	0	1	0
"strain"	"Bacillus subtilis BSn5"	0	4	0	0	0	1	0	0	0
